PROVIDER;DESCRIPTION;CONTEXT;NAMESPACE;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_TITLE;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_ATTRIBUTEDESCRIPTION;REQUIREMENTS_ATTRIBUTES_ADDITIONALINFORMATION;REQUIREMENTS_ATTRIBUTES_LEVELOFRISK;REQUIREMENTS_ATTRIBUTES_WEIGHT;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;2.2.2;Ensure access to secrets is minimized through RBAC;Secret access minimized through RBAC;2. Attack Surface;2.2 Storage;Access to read or modify secrets should be strictly controlled through RBAC policies. Only users and service accounts that specifically need to access secrets for their operations should be granted these permissions. Broad secret access increases the risk of credential theft and unauthorized access to sensitive data.;Secrets often contain credentials for external systems, databases, and APIs. Unrestricted secret access allows compromised accounts to retrieve all cluster secrets, potentially leading to widespread credential theft and unauthorized access to external resources. Implementing granular RBAC policies that grant secret access only to specific namespaces and resources ensures that each user and service account can only access the secrets they need, implementing the principle of least privilege and minimizing the impact of compromised accounts.;5;1000;PASS;ClusterRole system:monitoring does not have secret access.;1dec43ee-f7d0-4c25-91ce-ba4be0d7a9e9;system:monitoring;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.12;Ensure access to secrets is minimized through RBAC;Access to secrets minimized;1. IAM;1.3 Privilege Escalation Prevention;Kubernetes secrets store sensitive data such as passwords, OAuth tokens, and SSH keys. Access to secrets should be strictly controlled using RBAC to ensure that only authorized users and service accounts can read or modify secrets. Broad secret access increases the risk of credential theft and privilege escalation.;Secrets often contain credentials that can be used to access external systems, databases, or escalate privileges within the cluster. If secret access is not properly restricted, compromised accounts could read all secrets in the cluster, leading to widespread credential theft and unauthorized access to external resources. Minimizing secret access through granular RBAC policies ensures that users and service accounts can only access the specific secrets they need, implementing least privilege and reducing the blast radius of compromised accounts.;5;1000;PASS;ClusterRole system:node does not have secret access.;f21743e5-4c85-4ac0-b3c1-ee16099abc81;system:node;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;2.2.2;Ensure access to secrets is minimized through RBAC;Secret access minimized through RBAC;2. Attack Surface;2.2 Storage;Access to read or modify secrets should be strictly controlled through RBAC policies. Only users and service accounts that specifically need to access secrets for their operations should be granted these permissions. Broad secret access increases the risk of credential theft and unauthorized access to sensitive data.;Secrets often contain credentials for external systems, databases, and APIs. Unrestricted secret access allows compromised accounts to retrieve all cluster secrets, potentially leading to widespread credential theft and unauthorized access to external resources. Implementing granular RBAC policies that grant secret access only to specific namespaces and resources ensures that each user and service account can only access the secrets they need, implementing the principle of least privilege and minimizing the impact of compromised accounts.;5;1000;PASS;ClusterRole system:node does not have secret access.;f21743e5-4c85-4ac0-b3c1-ee16099abc81;system:node;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.12;Ensure access to secrets is minimized through RBAC;Access to secrets minimized;1. IAM;1.3 Privilege Escalation Prevention;Kubernetes secrets store sensitive data such as passwords, OAuth tokens, and SSH keys. Access to secrets should be strictly controlled using RBAC to ensure that only authorized users and service accounts can read or modify secrets. Broad secret access increases the risk of credential theft and privilege escalation.;Secrets often contain credentials that can be used to access external systems, databases, or escalate privileges within the cluster. If secret access is not properly restricted, compromised accounts could read all secrets in the cluster, leading to widespread credential theft and unauthorized access to external resources. Minimizing secret access through granular RBAC policies ensures that users and service accounts can only access the specific secrets they need, implementing least privilege and reducing the blast radius of compromised accounts.;5;1000;PASS;ClusterRole system:node-bootstrapper does not have secret access.;6fc366a2-366d-40b5-9075-ee9d86bface2;system:node-bootstrapper;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;2.2.2;Ensure access to secrets is minimized through RBAC;Secret access minimized through RBAC;2. Attack Surface;2.2 Storage;Access to read or modify secrets should be strictly controlled through RBAC policies. Only users and service accounts that specifically need to access secrets for their operations should be granted these permissions. Broad secret access increases the risk of credential theft and unauthorized access to sensitive data.;Secrets often contain credentials for external systems, databases, and APIs. Unrestricted secret access allows compromised accounts to retrieve all cluster secrets, potentially leading to widespread credential theft and unauthorized access to external resources. Implementing granular RBAC policies that grant secret access only to specific namespaces and resources ensures that each user and service account can only access the secrets they need, implementing the principle of least privilege and minimizing the impact of compromised accounts.;5;1000;PASS;ClusterRole system:node-bootstrapper does not have secret access.;6fc366a2-366d-40b5-9075-ee9d86bface2;system:node-bootstrapper;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.12;Ensure access to secrets is minimized through RBAC;Access to secrets minimized;1. IAM;1.3 Privilege Escalation Prevention;Kubernetes secrets store sensitive data such as passwords, OAuth tokens, and SSH keys. Access to secrets should be strictly controlled using RBAC to ensure that only authorized users and service accounts can read or modify secrets. Broad secret access increases the risk of credential theft and privilege escalation.;Secrets often contain credentials that can be used to access external systems, databases, or escalate privileges within the cluster. If secret access is not properly restricted, compromised accounts could read all secrets in the cluster, leading to widespread credential theft and unauthorized access to external resources. Minimizing secret access through granular RBAC policies ensures that users and service accounts can only access the specific secrets they need, implementing least privilege and reducing the blast radius of compromised accounts.;5;1000;PASS;ClusterRole system:node-problem-detector does not have secret access.;2814e6e3-aa8f-4fee-9877-18fad6dd4167;system:node-problem-detector;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;2.2.2;Ensure access to secrets is minimized through RBAC;Secret access minimized through RBAC;2. Attack Surface;2.2 Storage;Access to read or modify secrets should be strictly controlled through RBAC policies. Only users and service accounts that specifically need to access secrets for their operations should be granted these permissions. Broad secret access increases the risk of credential theft and unauthorized access to sensitive data.;Secrets often contain credentials for external systems, databases, and APIs. Unrestricted secret access allows compromised accounts to retrieve all cluster secrets, potentially leading to widespread credential theft and unauthorized access to external resources. Implementing granular RBAC policies that grant secret access only to specific namespaces and resources ensures that each user and service account can only access the secrets they need, implementing the principle of least privilege and minimizing the impact of compromised accounts.;5;1000;PASS;ClusterRole system:node-problem-detector does not have secret access.;2814e6e3-aa8f-4fee-9877-18fad6dd4167;system:node-problem-detector;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.12;Ensure access to secrets is minimized through RBAC;Access to secrets minimized;1. IAM;1.3 Privilege Escalation Prevention;Kubernetes secrets store sensitive data such as passwords, OAuth tokens, and SSH keys. Access to secrets should be strictly controlled using RBAC to ensure that only authorized users and service accounts can read or modify secrets. Broad secret access increases the risk of credential theft and privilege escalation.;Secrets often contain credentials that can be used to access external systems, databases, or escalate privileges within the cluster. If secret access is not properly restricted, compromised accounts could read all secrets in the cluster, leading to widespread credential theft and unauthorized access to external resources. Minimizing secret access through granular RBAC policies ensures that users and service accounts can only access the specific secrets they need, implementing least privilege and reducing the blast radius of compromised accounts.;5;1000;PASS;ClusterRole system:node-proxier does not have secret access.;a549a44f-7e2e-4233-bd6d-80e2dffe05f4;system:node-proxier;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;2.2.2;Ensure access to secrets is minimized through RBAC;Secret access minimized through RBAC;2. Attack Surface;2.2 Storage;Access to read or modify secrets should be strictly controlled through RBAC policies. Only users and service accounts that specifically need to access secrets for their operations should be granted these permissions. Broad secret access increases the risk of credential theft and unauthorized access to sensitive data.;Secrets often contain credentials for external systems, databases, and APIs. Unrestricted secret access allows compromised accounts to retrieve all cluster secrets, potentially leading to widespread credential theft and unauthorized access to external resources. Implementing granular RBAC policies that grant secret access only to specific namespaces and resources ensures that each user and service account can only access the secrets they need, implementing the principle of least privilege and minimizing the impact of compromised accounts.;5;1000;PASS;ClusterRole system:node-proxier does not have secret access.;a549a44f-7e2e-4233-bd6d-80e2dffe05f4;system:node-proxier;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.12;Ensure access to secrets is minimized through RBAC;Access to secrets minimized;1. IAM;1.3 Privilege Escalation Prevention;Kubernetes secrets store sensitive data such as passwords, OAuth tokens, and SSH keys. Access to secrets should be strictly controlled using RBAC to ensure that only authorized users and service accounts can read or modify secrets. Broad secret access increases the risk of credential theft and privilege escalation.;Secrets often contain credentials that can be used to access external systems, databases, or escalate privileges within the cluster. If secret access is not properly restricted, compromised accounts could read all secrets in the cluster, leading to widespread credential theft and unauthorized access to external resources. Minimizing secret access through granular RBAC policies ensures that users and service accounts can only access the specific secrets they need, implementing least privilege and reducing the blast radius of compromised accounts.;5;1000;PASS;ClusterRole system:persistent-volume-provisioner does not have secret access.;d07c4efa-1e89-4a7a-8a2e-cacf11336a23;system:persistent-volume-provisioner;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;2.2.2;Ensure access to secrets is minimized through RBAC;Secret access minimized through RBAC;2. Attack Surface;2.2 Storage;Access to read or modify secrets should be strictly controlled through RBAC policies. Only users and service accounts that specifically need to access secrets for their operations should be granted these permissions. Broad secret access increases the risk of credential theft and unauthorized access to sensitive data.;Secrets often contain credentials for external systems, databases, and APIs. Unrestricted secret access allows compromised accounts to retrieve all cluster secrets, potentially leading to widespread credential theft and unauthorized access to external resources. Implementing granular RBAC policies that grant secret access only to specific namespaces and resources ensures that each user and service account can only access the secrets they need, implementing the principle of least privilege and minimizing the impact of compromised accounts.;5;1000;PASS;ClusterRole system:persistent-volume-provisioner does not have secret access.;d07c4efa-1e89-4a7a-8a2e-cacf11336a23;system:persistent-volume-provisioner;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.12;Ensure access to secrets is minimized through RBAC;Access to secrets minimized;1. IAM;1.3 Privilege Escalation Prevention;Kubernetes secrets store sensitive data such as passwords, OAuth tokens, and SSH keys. Access to secrets should be strictly controlled using RBAC to ensure that only authorized users and service accounts can read or modify secrets. Broad secret access increases the risk of credential theft and privilege escalation.;Secrets often contain credentials that can be used to access external systems, databases, or escalate privileges within the cluster. If secret access is not properly restricted, compromised accounts could read all secrets in the cluster, leading to widespread credential theft and unauthorized access to external resources. Minimizing secret access through granular RBAC policies ensures that users and service accounts can only access the specific secrets they need, implementing least privilege and reducing the blast radius of compromised accounts.;5;1000;PASS;ClusterRole system:public-info-viewer does not have secret access.;ed397166-0159-4f03-aa08-119a69a1c4ef;system:public-info-viewer;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;2.2.2;Ensure access to secrets is minimized through RBAC;Secret access minimized through RBAC;2. Attack Surface;2.2 Storage;Access to read or modify secrets should be strictly controlled through RBAC policies. Only users and service accounts that specifically need to access secrets for their operations should be granted these permissions. Broad secret access increases the risk of credential theft and unauthorized access to sensitive data.;Secrets often contain credentials for external systems, databases, and APIs. Unrestricted secret access allows compromised accounts to retrieve all cluster secrets, potentially leading to widespread credential theft and unauthorized access to external resources. Implementing granular RBAC policies that grant secret access only to specific namespaces and resources ensures that each user and service account can only access the secrets they need, implementing the principle of least privilege and minimizing the impact of compromised accounts.;5;1000;PASS;ClusterRole system:public-info-viewer does not have secret access.;ed397166-0159-4f03-aa08-119a69a1c4ef;system:public-info-viewer;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.12;Ensure access to secrets is minimized through RBAC;Access to secrets minimized;1. IAM;1.3 Privilege Escalation Prevention;Kubernetes secrets store sensitive data such as passwords, OAuth tokens, and SSH keys. Access to secrets should be strictly controlled using RBAC to ensure that only authorized users and service accounts can read or modify secrets. Broad secret access increases the risk of credential theft and privilege escalation.;Secrets often contain credentials that can be used to access external systems, databases, or escalate privileges within the cluster. If secret access is not properly restricted, compromised accounts could read all secrets in the cluster, leading to widespread credential theft and unauthorized access to external resources. Minimizing secret access through granular RBAC policies ensures that users and service accounts can only access the specific secrets they need, implementing least privilege and reducing the blast radius of compromised accounts.;5;1000;PASS;ClusterRole system:service-account-issuer-discovery does not have secret access.;c40bb118-7fc8-4bdf-b362-e8e318829a89;system:service-account-issuer-discovery;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;2.2.2;Ensure access to secrets is minimized through RBAC;Secret access minimized through RBAC;2. Attack Surface;2.2 Storage;Access to read or modify secrets should be strictly controlled through RBAC policies. Only users and service accounts that specifically need to access secrets for their operations should be granted these permissions. Broad secret access increases the risk of credential theft and unauthorized access to sensitive data.;Secrets often contain credentials for external systems, databases, and APIs. Unrestricted secret access allows compromised accounts to retrieve all cluster secrets, potentially leading to widespread credential theft and unauthorized access to external resources. Implementing granular RBAC policies that grant secret access only to specific namespaces and resources ensures that each user and service account can only access the secrets they need, implementing the principle of least privilege and minimizing the impact of compromised accounts.;5;1000;PASS;ClusterRole system:service-account-issuer-discovery does not have secret access.;c40bb118-7fc8-4bdf-b362-e8e318829a89;system:service-account-issuer-discovery;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.12;Ensure access to secrets is minimized through RBAC;Access to secrets minimized;1. IAM;1.3 Privilege Escalation Prevention;Kubernetes secrets store sensitive data such as passwords, OAuth tokens, and SSH keys. Access to secrets should be strictly controlled using RBAC to ensure that only authorized users and service accounts can read or modify secrets. Broad secret access increases the risk of credential theft and privilege escalation.;Secrets often contain credentials that can be used to access external systems, databases, or escalate privileges within the cluster. If secret access is not properly restricted, compromised accounts could read all secrets in the cluster, leading to widespread credential theft and unauthorized access to external resources. Minimizing secret access through granular RBAC policies ensures that users and service accounts can only access the specific secrets they need, implementing least privilege and reducing the blast radius of compromised accounts.;5;1000;PASS;ClusterRole system:volume-scheduler does not have secret access.;220622cb-0b4e-40b0-8166-8be4302842ab;system:volume-scheduler;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;2.2.2;Ensure access to secrets is minimized through RBAC;Secret access minimized through RBAC;2. Attack Surface;2.2 Storage;Access to read or modify secrets should be strictly controlled through RBAC policies. Only users and service accounts that specifically need to access secrets for their operations should be granted these permissions. Broad secret access increases the risk of credential theft and unauthorized access to sensitive data.;Secrets often contain credentials for external systems, databases, and APIs. Unrestricted secret access allows compromised accounts to retrieve all cluster secrets, potentially leading to widespread credential theft and unauthorized access to external resources. Implementing granular RBAC policies that grant secret access only to specific namespaces and resources ensures that each user and service account can only access the secrets they need, implementing the principle of least privilege and minimizing the impact of compromised accounts.;5;1000;PASS;ClusterRole system:volume-scheduler does not have secret access.;220622cb-0b4e-40b0-8166-8be4302842ab;system:volume-scheduler;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.12;Ensure access to secrets is minimized through RBAC;Access to secrets minimized;1. IAM;1.3 Privilege Escalation Prevention;Kubernetes secrets store sensitive data such as passwords, OAuth tokens, and SSH keys. Access to secrets should be strictly controlled using RBAC to ensure that only authorized users and service accounts can read or modify secrets. Broad secret access increases the risk of credential theft and privilege escalation.;Secrets often contain credentials that can be used to access external systems, databases, or escalate privileges within the cluster. If secret access is not properly restricted, compromised accounts could read all secrets in the cluster, leading to widespread credential theft and unauthorized access to external resources. Minimizing secret access through granular RBAC policies ensures that users and service accounts can only access the specific secrets they need, implementing least privilege and reducing the blast radius of compromised accounts.;5;1000;PASS;ClusterRole view does not have secret access.;1dd37dc9-0bd0-495f-8804-28ff7c1b52f7;view;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;2.2.2;Ensure access to secrets is minimized through RBAC;Secret access minimized through RBAC;2. Attack Surface;2.2 Storage;Access to read or modify secrets should be strictly controlled through RBAC policies. Only users and service accounts that specifically need to access secrets for their operations should be granted these permissions. Broad secret access increases the risk of credential theft and unauthorized access to sensitive data.;Secrets often contain credentials for external systems, databases, and APIs. Unrestricted secret access allows compromised accounts to retrieve all cluster secrets, potentially leading to widespread credential theft and unauthorized access to external resources. Implementing granular RBAC policies that grant secret access only to specific namespaces and resources ensures that each user and service account can only access the secrets they need, implementing the principle of least privilege and minimizing the impact of compromised accounts.;5;1000;PASS;ClusterRole view does not have secret access.;1dd37dc9-0bd0-495f-8804-28ff7c1b52f7;view;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: falco;2026-06-05 00:25:49.084544;1.3.12;Ensure access to secrets is minimized through RBAC;Access to secrets minimized;1. IAM;1.3 Privilege Escalation Prevention;Kubernetes secrets store sensitive data such as passwords, OAuth tokens, and SSH keys. Access to secrets should be strictly controlled using RBAC to ensure that only authorized users and service accounts can read or modify secrets. Broad secret access increases the risk of credential theft and privilege escalation.;Secrets often contain credentials that can be used to access external systems, databases, or escalate privileges within the cluster. If secret access is not properly restricted, compromised accounts could read all secrets in the cluster, leading to widespread credential theft and unauthorized access to external resources. Minimizing secret access through granular RBAC policies ensures that users and service accounts can only access the specific secrets they need, implementing least privilege and reducing the blast radius of compromised accounts.;5;1000;PASS;Role falco does not have secret access.;39c3504a-0e72-44a4-9151-9e61a42b754f;falco;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: falco;2026-06-05 00:25:49.084544;2.2.2;Ensure access to secrets is minimized through RBAC;Secret access minimized through RBAC;2. Attack Surface;2.2 Storage;Access to read or modify secrets should be strictly controlled through RBAC policies. Only users and service accounts that specifically need to access secrets for their operations should be granted these permissions. Broad secret access increases the risk of credential theft and unauthorized access to sensitive data.;Secrets often contain credentials for external systems, databases, and APIs. Unrestricted secret access allows compromised accounts to retrieve all cluster secrets, potentially leading to widespread credential theft and unauthorized access to external resources. Implementing granular RBAC policies that grant secret access only to specific namespaces and resources ensures that each user and service account can only access the secrets they need, implementing the principle of least privilege and minimizing the impact of compromised accounts.;5;1000;PASS;Role falco does not have secret access.;39c3504a-0e72-44a4-9151-9e61a42b754f;falco;rbac_minimize_secret_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
